"","diff","alpha","beta","gamma","confess"
"628",0.765765765765766,0.383083083083083,0.287087087087087,0.113013013013013,0.125075075075075
"629",0.771771771771772,0.421521521521522,0.362162162162162,0.373273273273273,0.066966966966967
"630",0.777777777777778,0.346646646646647,0.231831831831832,0.114014014014014,0.0821321321321321
"631",0.783783783783784,0.126426426426426,0.2,0.575975975975976,0.0840840840840841
"632",0.78978978978979,0.253753753753754,0.0966966966966967,0.24014014014014,0.100900900900901
"633",0.795795795795796,0.4995995995996,0.208408408408408,0.488888888888889,0.0313813813813814
"634",0.801801801801802,0.223723723723724,0.356756756756757,0.179079079079079,0.106006006006006
"635",0.807807807807808,0.347447447447447,0.243243243243243,0.134034034034034,0.0189189189189189
"636",0.813813813813814,0.144444444444444,0.500900900900901,0.253153153153153,0.144144144144144
"637",0.81981981981982,0.41031031031031,0.0534534534534535,0.541941941941942,0.0987987987987988
"638",0.825825825825826,0.348248248248248,0.126726726726727,0.215115115115115,0.124174174174174
"639",0.831831831831832,0.461161161161161,0.33993993993994,0.375275275275275,0.126876876876877
"640",0.837837837837838,0.211711711711712,0.0012012012012012,0.172072072072072,0.141741741741742
"641",0.843843843843844,0.181281281281281,0.401801801801802,0.377277277277277,0.0361861861861862
"642",0.84984984984985,0.465165165165165,0.498498498498498,0.318218218218218,0.0584084084084084
"643",0.855855855855856,0.114014014014014,0.355555555555556,0.470870870870871,0.0788288288288288
"644",0.861861861861862,0.476776776776777,0.463663663663664,0.482882882882883,0.0764264264264264
"645",0.867867867867868,0.231731731731732,0.0978978978978979,0.182582582582583,0.0834834834834835
"646",0.873873873873874,0.481981981981982,0.109309309309309,0.102002002002002,0.0339339339339339
"647",0.87987987987988,0.305405405405405,0.288888888888889,0.584484484484485,0.129429429429429
"648",0.885885885885886,0.391491491491492,0.0282282282282282,0.384284284284284,0.0048048048048048
"649",0.891891891891892,0.397097097097097,0.315315315315315,0.105005005005005,0.0261261261261261
"650",0.897897897897898,0.114414414414414,0.308108108108108,0.472872872872873,0.136186186186186
"651",0.903903903903904,0.168868868868869,0.00840840840840841,0.329229229229229,0.0105105105105105
"652",0.90990990990991,0.386286286286286,0.177777777777778,0.241641641641642,0.0138138138138138
"653",0.915915915915916,0.484384384384384,0.418018018018018,0.4003003003003,0.0624624624624625
"654",0.921921921921922,0.274174174174174,0.348948948948949,0.462362362362362,0.0752252252252252
"655",0.927927927927928,0.179279279279279,0.101501501501502,0.373773773773774,0.0187687687687688
"656",0.933933933933934,0.495595595595596,0.570570570570571,0.503403403403403,0.00570570570570571
"657",0.93993993993994,0.452752752752753,0.468468468468468,0.115515515515516,0.125825825825826
"658",0.945945945945946,0.309409409409409,0.562162162162162,0.526926926926927,0.0957957957957958
"659",0.951951951951952,0.115615615615616,0.164564564564565,0.486386386386386,0.0322822822822823
"660",0.957957957957958,0.445545545545546,0.0378378378378378,0.515415415415415,0.145345345345345
"661",0.963963963963964,0.338238238238238,0.559159159159159,0.451351351351351,0.0872372372372372
"662",0.96996996996997,0.212112112112112,0.169369369369369,0.491391391391391,0.13963963963964
"663",0.975975975975976,0.247747747747748,0.586186186186186,0.233633633633634,0.00900900900900901
"664",0.981981981981982,0.337037037037037,0.10990990990991,0.434334334334334,0.0926426426426426
"665",0.987987987987988,0.365865865865866,0.55015015015015,0.152552552552553,0.135285285285285
"666",0.993993993993994,0.272972972972973,0.578378378378378,0.477877877877878,0.0382882882882883
"667",1,0.244544544544545,0.0612612612612613,0.396796796796797,0.0899399399399399
"668",1.00600600600601,0.385485485485486,0.386786786786787,0.153553553553554,0.0106606606606607
"669",1.01201201201201,0.401101101101101,0.38978978978979,0.343243243243243,0.143243243243243
"670",1.01801801801802,0.403903903903904,0.549549549549549,0.200600600600601,0.126276276276276
"671",1.02402402402402,0.236936936936937,0.260660660660661,0.238138138138138,0.0551051051051051
"672",1.03003003003003,0.355055055055055,0.111711711711712,0.417317317317317,0.0711711711711712
"673",1.03603603603604,0.405105105105105,0.24024024024024,0.511911911911912,0.0794294294294294
"674",1.04204204204204,0.226926926926927,0.335735735735736,0.465865865865866,0.0804804804804805
"675",1.04804804804805,0.471971971971972,0.494894894894895,0.514914914914915,0.0201201201201201
"676",1.05405405405405,0.25975975975976,0.00720720720720721,0.325725725725726,0.0463963963963964
"677",1.06006006006006,0.285385385385385,0.533333333333333,0.193593593593594,0.0528528528528528
"678",1.06606606606607,0.182882882882883,0.0930930930930931,0.125025025025025,0.0645645645645646
"679",1.07207207207207,0.46036036036036,0.31951951951952,0.288688688688689,0.0944444444444444
"680",1.07807807807808,0.266966966966967,0.6,0.512912912912913,0.131381381381381
"681",1.08408408408408,0.268568568568569,0.281681681681682,0.101501501501502,0.0665165165165165
"682",1.09009009009009,0.317817817817818,0.221621621621622,0.135535535535536,0.0534534534534535
"683",1.0960960960961,0.211311311311311,0.455855855855856,0.264164164164164,0.106456456456456
"684",1.1021021021021,0.369469469469469,0.0540540540540541,0.388788788788789,0.115615615615616
"685",1.10810810810811,0.487187187187187,0.12012012012012,0.152052052052052,0.0411411411411411
"686",1.11411411411411,0.448748748748749,0.532132132132132,0.496896896896897,0.147747747747748
"687",1.12012012012012,0.401901901901902,0.256456456456456,0.162562562562563,0.0915915915915916
"688",1.12612612612613,0.475175175175175,0.241441441441441,0.402302302302302,0.0527027027027027
"689",1.13213213213213,0.103203203203203,0.400600600600601,0.492892892892893,0.0627627627627628
"690",1.13813813813814,0.149249249249249,0.43963963963964,0.433333333333333,0.127027027027027
"691",1.14414414414414,0.418718718718719,0.311711711711712,0.266666666666667,0.0366366366366366
"692",1.15015015015015,0.435135135135135,0.567567567567568,0.557957957957958,0.0854354354354354
"693",1.15615615615616,0.283783783783784,0.327327327327327,0.585485485485486,0.123723723723724
"694",1.16216216216216,0.435935935935936,0.56996996996997,0.247647647647648,0.0948948948948949
"695",1.16816816816817,0.125225225225225,0.361561561561562,0.198098098098098,0.127477477477477
"696",1.17417417417417,0.213313313313313,0.116516516516517,0.444844844844845,0.0882882882882883
"697",1.18018018018018,0.326626626626627,0.340540540540541,0.368768768768769,0.0797297297297297
"698",1.18618618618619,0.154054054054054,0.0600600600600601,0.371771771771772,0.0228228228228228
"699",1.19219219219219,0.404704704704705,0.244444444444444,0.454354354354354,0.0857357357357357
"700",1.1981981981982,0.377877877877878,0.415615615615616,0.292692692692693,0.0779279279279279
"701",1.2042042042042,0.292192192192192,0.0696696696696697,0.265665665665666,0.0831831831831832
"702",1.21021021021021,0.295395395395395,0.173573573573574,0.423823823823824,0.0855855855855856
"703",1.21621621621622,0.468768768768769,0.345345345345345,0.254654654654655,0.0977477477477477
"704",1.22222222222222,0.324224224224224,0.0438438438438438,0.556956956956957,0.0399399399399399
"705",1.22822822822823,0.153653653653654,0.445045045045045,0.341241241241241,0.0355855855855856
"706",1.23423423423423,0.286586586586587,0.117717717717718,0.100500500500501,0.103603603603604
"707",1.24024024024024,0.15005005005005,0.141141141141141,0.278178178178178,0.0177177177177177
"708",1.24624624624625,0.145645645645646,0.218018018018018,0.142042042042042,0.0548048048048048
"709",1.25225225225225,0.172872872872873,0.401201201201201,0.519419419419419,0.0388888888888889
"710",1.25825825825826,0.341841841841842,0.472672672672673,0.47037037037037,0.00585585585585586
"711",1.26426426426426,0.383883883883884,0.474474474474474,0.367767767767768,0.104954954954955
"712",1.27027027027027,0.354654654654655,0.587987987987988,0.538938938938939,0.0525525525525525
"713",1.27627627627628,0.483583583583584,0.264864864864865,0.227627627627628,0.018018018018018
"714",1.28228228228228,0.265765765765766,0.309309309309309,0.536936936936937,0.0196696696696697
"715",1.28828828828829,0.288988988988989,0.337537537537538,0.20960960960961,0.0561561561561562
"716",1.29429429429429,0.283383383383383,0.437237237237237,0.324224224224224,0.13033033033033
"717",1.3003003003003,0.392692692692693,0.571171171171171,0.291191191191191,0.0833333333333333
"718",1.30630630630631,0.240940940940941,0.505705705705706,0.422822822822823,0.116516516516517
"719",1.31231231231231,0.443943943943944,0.0552552552552553,0.376776776776777,0.0181681681681682
"720",1.31831831831832,0.480780780780781,0.463063063063063,0.10950950950951,0.016966966966967
"721",1.32432432432432,0.228128128128128,0.347147147147147,0.439339339339339,0.0914414414414414
"722",1.33033033033033,0.280980980980981,0.443243243243243,0.12952952952953,0.0504504504504504
"723",1.33633633633634,0.336636636636637,0.228228228228228,0.166566566566567,0.0632132132132132
"724",1.34234234234234,0.476376376376376,0.105105105105105,0.337237237237237,0.00195195195195195
"725",1.34834834834835,0.344644644644645,0.277477477477477,0.348248248248248,0.0288288288288288
"726",1.35435435435435,0.226526526526527,0.581381381381381,0.226626626626627,0.068018018018018
"727",1.36036036036036,0.438338338338338,0.517717717717718,0.137037037037037,0.121321321321321
"728",1.36636636636637,0.316616616616617,0.486486486486486,0.544944944944945,0.0042042042042042
"729",1.37237237237237,0.238538538538539,0.577777777777778,0.558958958958959,0.0294294294294294
"730",1.37837837837838,0.262562562562563,0.188588588588589,0.544444444444444,0.0798798798798799
"731",1.38438438438438,0.371071071071071,0.551951951951952,0.428328328328328,0.056006006006006
"732",1.39039039039039,0.26016016016016,0.184384384384384,0.584984984984985,0.0273273273273273
"733",1.3963963963964,0.478378378378378,0.276276276276276,0.453353353353353,0.0878378378378378
"734",1.4024024024024,0.343843843843844,0.404204204204204,0.46036036036036,0.146546546546547
"735",1.40840840840841,0.221721721721722,0.15975975975976,0.572972972972973,0.101951951951952
"736",1.41441441441441,0.252552552552553,0.344744744744745,0.578478478478478,0.045045045045045
"737",1.42042042042042,0.473973973973974,0.235435435435435,0.249149149149149,0.0271771771771772
"738",1.42642642642643,0.434734734734735,0.245045045045045,0.336236236236236,0.00405405405405405
"739",1.43243243243243,0.21971971971972,0.283483483483483,0.516916916916917,0.0489489489489489
"740",1.43843843843844,0.235735735735736,0.00660660660660661,0.455855855855856,0.122822822822823
"741",1.44444444444444,0.220520520520521,0.436636636636637,0.13003003003003,0.022972972972973
"742",1.45045045045045,0.39029029029029,0.0876876876876877,0.197097097097097,0.0518018018018018
"743",1.45645645645646,0.235335335335335,0.0528528528528528,0.539439439439439,0.042042042042042
"744",1.46246246246246,0.467167167167167,0.225825825825826,0.281681681681682,0.00930930930930931
"745",1.46846846846847,0.469169169169169,0.194594594594595,0.419319319319319,0.00825825825825826
"746",1.47447447447447,0.241341341341341,0.0522522522522523,0.193093093093093,0.0172672672672673
"747",1.48048048048048,0.176076076076076,0.403003003003003,0.522422422422422,0.127777777777778
"748",1.48648648648649,0.147647647647648,0.107507507507507,0.151051051051051,0.10960960960961
"749",1.49249249249249,0.148048048048048,0.366966966966967,0.15955955955956,0.124024024024024
"750",1.4984984984985,0.324624624624625,0.338738738738739,0.486886886886887,0.120720720720721
"751",1.5045045045045,0.385885885885886,0.325525525525525,0.426326326326326,0.0782282282282282
"752",1.51051051051051,0.242142142142142,0.565165165165165,0.512412412412412,0.059009009009009
"753",1.51651651651652,0.284184184184184,0.430630630630631,0.166066066066066,0.0851351351351351
"754",1.52252252252252,0.277777777777778,0.0780780780780781,0.479379379379379,0.0972972972972973
"755",1.52852852852853,0.485985985985986,0.457657657657658,0.211611611611612,0.115765765765766
"756",1.53453453453453,0.288188188188188,0.34954954954955,0.352252252252252,0.0686186186186186
"757",1.54054054054054,0.441941941941942,0.315915915915916,0.498398398398398,0.101051051051051
"758",1.54654654654655,0.175675675675676,0.0684684684684685,0.212612612612613,0.0848348348348348
"759",1.55255255255255,0.270570570570571,0.0840840840840841,0.108508508508509,0.132132132132132
"760",1.55855855855856,0.431931931931932,0.171171171171171,0.55995995995996,0.0235735735735736
"761",1.56456456456456,0.311811811811812,0.0924924924924925,0.191591591591592,0.0256756756756757
"762",1.57057057057057,0.268968968968969,0.527327327327327,0.436836836836837,0.0192192192192192
"763",1.57657657657658,0.262962962962963,0.193393393393393,0.346746746746747,0.0198198198198198
"764",1.58258258258258,0.491591591591592,0.197597597597598,0.432832832832833,0.114114114114114
"765",1.58858858858859,0.422322322322322,0.198198198198198,0.167067067067067,0.121621621621622
"766",1.59459459459459,0.253353353353353,0.563963963963964,0.523423423423423,0.130930930930931
"767",1.6006006006006,0.474374374374374,0.348348348348348,0.551451451451451,0.0623123123123123
"768",1.60660660660661,0.419519519519519,0.469069069069069,0.271671671671672,0.0114114114114114
"769",1.61261261261261,0.264964964964965,0.215615615615616,0.187587587587588,0.135735735735736
"770",1.61861861861862,0.116816816816817,0.0246246246246246,0.292192192192192,0.037987987987988
"771",1.62462462462462,0.47037037037037,0.204204204204204,0.493393393393393,0.0045045045045045
"772",1.63063063063063,0.178078078078078,0.157957957957958,0.558458458458458,0.0160660660660661
"773",1.63663663663664,0.175275275275275,0.145345345345345,0.342242242242242,0.128828828828829
"774",1.64264264264264,0.18968968968969,0.39039039039039,0.256156156156156,0.0543543543543544
"775",1.64864864864865,0.163663663663664,0.0294294294294294,0.54044044044044,0.0965465465465465
"776",1.65465465465465,0.158058058058058,0.00960960960960961,0.418818818818819,0.0825825825825826
"777",1.66066066066066,0.471571571571572,0.0024024024024024,0.354254254254254,0.015015015015015
"778",1.66666666666667,0.3998998998999,0.176576576576577,0.136536536536537,0.0608108108108108
"779",1.67267267267267,0.363863863863864,0.0588588588588589,0.457357357357357,0.0496996996996997
"780",1.67867867867868,0.277377377377377,0.262462462462462,0.312212212212212,0.0687687687687688
"781",1.68468468468468,0.291791791791792,0.365765765765766,0.204604604604605,0.142192192192192
"782",1.69069069069069,0.118018018018018,0.0630630630630631,0.591991991991992,0.0755255255255255
"783",1.6966966966967,0.44034034034034,0.53033033033033,0.246646646646647,0.111111111111111
"784",1.7027027027027,0.487587587587588,0.4996996996997,0.527427427427427,0.0998498498498498
"785",1.70870870870871,0.394694694694695,0.388588588588589,0.106506506506507,0.0103603603603604
"786",1.71471471471471,0.311411411411411,0.451651651651652,0.454854854854855,0.134684684684685
"787",1.72072072072072,0.286186186186186,0.0192192192192192,0.267667667667668,0.0438438438438438
"788",1.72672672672673,0.395895895895896,0.213813813813814,0.395795795795796,0.0246246246246246
"789",1.73273273273273,0.498798798798799,0.535735735735736,0.305205205205205,0.11966966966967
"790",1.73873873873874,0.345045045045045,0.216816816816817,0.196596596596597,0.0516516516516516
"791",1.74474474474474,0.493993993993994,0.172972972972973,0.128028028028028,0.0400900900900901
"792",1.75075075075075,0.365065065065065,0.223423423423423,0.529429429429429,0.0845345345345345
"793",1.75675675675676,0.157257257257257,0.368768768768769,0.339239239239239,0.109309309309309
"794",1.76276276276276,0.151651651651652,0.0804804804804805,0.261661661661662,0.0587087087087087
"795",1.76876876876877,0.112012012012012,0.0384384384384384,0.427327327327327,0.12957957957958
"796",1.77477477477477,0.237337337337337,0.389189189189189,0.244144144144144,0.090990990990991
"797",1.78078078078078,0.131231231231231,0.248048048048048,0.129029029029029,0.0750750750750751
"798",1.78678678678679,0.444744744744745,0.206006006006006,0.473873873873874,0.0896396396396396
"799",1.79279279279279,0.262162162162162,0.398198198198198,0.433833833833834,0.0618618618618619
"800",1.7987987987988,0.483983983983984,0.446246246246246,0.148548548548549,0.1003003003003
"801",1.8048048048048,0.232932932932933,0.482282282282282,0.275175175175175,0.00630630630630631
"802",1.81081081081081,0.491191191191191,0.422822822822823,0.104004004004004,0.126576576576577
"803",1.81681681681682,0.2001001001001,0.551351351351351,0.365765765765766,0.031981981981982
"804",1.82282282282282,0.314214214214214,0.311111111111111,0.517917917917918,0.104654654654655
"805",1.82882882882883,0.462762762762763,0.475075075075075,0.268168168168168,0.132282282282282
"806",1.83483483483483,0.347047047047047,0.243843843843844,0.561461461461461,0.053003003003003
"807",1.84084084084084,0.463963963963964,0.443843843843844,0.173073073073073,0.06996996996997
"808",1.84684684684685,0.294594594594595,0.46006006006006,0.172572572572573,0.0220720720720721
"809",1.85285285285285,0.27017017017017,0.406606606606607,0.18008008008008,0.123123123123123
"810",1.85885885885886,0.181681681681682,0.538138138138138,0.145545545545546,0.142042042042042
"811",1.86486486486486,0.167267267267267,0.214414414414414,0.444344344344344,0.134384384384384
"812",1.87087087087087,0.148448448448448,0.0948948948948949,0.497897897897898,0.121471471471471
"813",1.87687687687688,0.200500500500501,0.0756756756756757,0.40980980980981,0.0776276276276276
"814",1.88288288288288,0.145245245245245,0.425825825825826,0.151551551551552,0.133783783783784
"815",1.88888888888889,0.106806806806807,0.0174174174174174,0.333233233233233,0.0533033033033033
"816",1.89489489489489,0.333033033033033,0.411411411411411,0.105505505505506,0.0746246246246246
"817",1.9009009009009,0.366666666666667,0.478078078078078,0.461361361361361,0.0555555555555556
"818",1.90690690690691,0.395095095095095,0.0318318318318318,0.480880880880881,0.0806306306306306
"819",1.91291291291291,0.424324324324324,0.581981981981982,0.376276276276276,0.0471471471471471
"820",1.91891891891892,0.48958958958959,0.186186186186186,0.471371371371371,0.119369369369369
"821",1.92492492492492,0.411111111111111,0.0666666666666667,0.296196196196196,0.013963963963964
"822",1.93093093093093,0.154454454454454,0.196996996996997,0.380780780780781,0.0773273273273273
"823",1.93693693693694,0.218918918918919,0.291891891891892,0.382282282282282,0.123873873873874
"824",1.94294294294294,0.461561561561562,0.146546546546547,0.485385385385385,0.112762762762763
"825",1.94894894894895,0.156856856856857,0.599399399399399,0.56946946946947,0.116816816816817
"826",1.95495495495495,0.173273273273273,0.487087087087087,0.429329329329329,0.0731231231231231
"827",1.96096096096096,0.182082082082082,0.308708708708709,0.309209209209209,0.0486486486486486
"828",1.96696696696697,0.121621621621622,0.0750750750750751,0.114514514514515,0.0683183183183183
"829",1.97297297297297,0.407107107107107,0.363963963963964,0.483383383383383,0.0554054054054054
"830",1.97897897897898,0.126826826826827,0.267867867867868,0.548948948948949,0.0346846846846847
"831",1.98498498498498,0.100800800800801,0.357357357357357,0.103003003003003,0.145495495495495
"832",1.99099099099099,0.258958958958959,0.372372372372372,0.277177177177177,0.0663663663663664
"833",1.996996996997,0.303003003003003,0.419219219219219,0.383783783783784,0.0810810810810811
"834",2.003003003003,0.270970970970971,0.370570570570571,0.332732732732733,0.0552552552552553
"835",2.00900900900901,0.463563563563564,0.0720720720720721,0.338738738738739,0.0130630630630631
"836",2.01501501501502,0.118818818818819,0.0792792792792793,0.407807807807808,0.118768768768769
"837",2.02102102102102,0.267767767767768,0.563363363363363,0.175575575575576,0.0728228228228228
"838",2.02702702702703,0.188888888888889,0.571771771771772,0.462862862862863,0.0836336336336336
"839",2.03303303303303,0.391091091091091,0.198798798798799,0.545445445445445,0.027027027027027
"840",2.03903903903904,0.242942942942943,0.375375375375375,0.118018018018018,0.14984984984985
"841",2.04504504504505,0.364664664664665,0.335135135135135,0.385285285285285,0.0917417417417417
"842",2.05105105105105,0.226126126126126,0.0486486486486486,0.314714714714715,0.136336336336336
"843",2.05705705705706,0.388688688688689,0.497297297297297,0.301701701701702,0.0597597597597598
"844",2.06306306306306,0.16966966966967,0.584984984984985,0.413813813813814,0.11006006006006
"845",2.06906906906907,0.14044044044044,0.272072072072072,0.48988988988989,0.118918918918919
"846",2.07507507507508,0.328228228228228,0.396996996996997,0.450850850850851,0.0951951951951952
"847",2.08108108108108,0.25015015015015,0.193993993993994,0.504404404404404,0.043993993993994
"848",2.08708708708709,0.325025025025025,0.138738738738739,0.247147147147147,0.000600600600600601
"849",2.09309309309309,0.187687687687688,0.386186186186186,0.467867867867868,0.0204204204204204
"850",2.0990990990991,0.248948948948949,0.462462462462462,0.313213213213213,0.12012012012012
"851",2.10510510510511,0.265365365365365,0.106306306306306,0.323723723723724,0.0156156156156156
"852",2.11111111111111,0.103603603603604,0.416816816816817,0.571971971971972,0.0334834834834835
"853",2.11711711711712,0.287787787787788,0.408408408408408,0.369269269269269,0.0222222222222222
"854",2.12312312312312,0.464364364364364,0.572372372372372,0.596496496496496,0.0558558558558559
"855",2.12912912912913,0.362262262262262,0.525525525525525,0.434834834834835,0.135885885885886
"856",2.13513513513514,0.302602602602603,0.526726726726727,0.513913913913914,0.0283783783783784
"857",2.14114114114114,0.185685685685686,0.587387387387387,0.334234234234234,0.063963963963964
"858",2.14714714714715,0.45955955955956,0.504504504504504,0.415315315315315,0.0884384384384384
"859",2.15315315315315,0.141641641641642,0.385585585585586,0.36026026026026,0.0578078078078078
"860",2.15915915915916,0.127627627627628,0.114114114114114,0.136036036036036,0.146996996996997
"861",2.16516516516517,0.353453453453453,0.37957957957958,0.386286286286286,0.144744744744745
"862",2.17117117117117,0.248148148148148,0.0738738738738739,0.144044044044044,0.0635135135135135
"863",2.17717717717718,0.269369369369369,0.117117117117117,0.547447447447447,0.0509009009009009
"864",2.18318318318318,0.116016016016016,0.318318318318318,0.282682682682683,0.0662162162162162
"865",2.18918918918919,0.329429429429429,0.351351351351351,0.58948948948949,0.0286786786786787
"866",2.1951951951952,0.252152152152152,0.514714714714715,0.463363363363363,0.0262762762762763
"867",2.2012012012012,0.146046046046046,0.533933933933934,0.286186186186186,0.0614114114114114
"868",2.20720720720721,0.162462462462462,0.484084084084084,0.443343343343343,0.101201201201201
"869",2.21321321321321,0.429129129129129,0.467867867867868,0.572472472472472,0.115165165165165
"870",2.21921921921922,0.180880880880881,0.151351351351351,0.201601601601602,0.0174174174174174
"871",2.22522522522523,0.216516516516517,0.534534534534534,0.495895895895896,0.114414414414414
"872",2.23123123123123,0.355855855855856,0.541141141141141,0.107007007007007,0.0701201201201201
"873",2.23723723723724,0.384284284284284,0.202402402402402,0.381781781781782,0.106606606606607
"874",2.24324324324324,0.117617617617618,0.478678678678679,0.493893893893894,0.0564564564564565
"875",2.24924924924925,0.285785785785786,0.518918918918919,0.535935935935936,0.11036036036036
"876",2.25525525525526,0.137637637637638,0.336936936936937,0.438838838838839,0.0145645645645646
"877",2.26126126126126,0.456756756756757,0.432432432432432,0.238638638638639,0.0735735735735736
"878",2.26726726726727,0.138438438438438,0.591591591591592,0.521421421421421,0.148948948948949
"879",2.27327327327327,0.408308308308308,0.506906906906907,0.173573573573574,0.123423423423423
"880",2.27927927927928,0.312212212212212,0.205405405405405,0.404304304304304,0.105555555555556
"881",2.28528528528529,0.278578578578579,0.583183183183183,0.171071071071071,0.131081081081081
"882",2.29129129129129,0.342242242242242,0.132732732732733,0.378278278278278,0.0100600600600601
"883",2.2972972972973,0.468368368368368,0.312912912912913,0.296696696696697,0.078978978978979
"884",2.3033033033033,0.387887887887888,0.407807807807808,0.498898898898899,0.0672672672672673
"885",2.30930930930931,0.328628628628629,0.404804804804805,0.532432432432432,0.138438438438438
"886",2.31531531531532,0.361461461461462,0.346546546546547,0.407307307307307,0.116366366366366
"887",2.32132132132132,0.125625625625626,0.245645645645646,0.252652652652653,0.0117117117117117
"888",2.32732732732733,0.345845845845846,0.148348348348348,0.194094094094094,0.0636636636636637
"889",2.33333333333333,0.296596596596597,0.475675675675676,0.358258258258258,0.0897897897897898
"890",2.33933933933934,0.261761761761762,0.29009009009009,0.123023023023023,0.025975975975976
"891",2.34534534534535,0.455555555555556,0.0786786786786787,0.17007007007007,0.054954954954955
"892",2.35135135135135,0.298998998998999,0.436036036036036,0.359259259259259,0.00165165165165165
"893",2.35735735735736,0.416716716716717,0.461861861861862,0.42982982982983,0.107657657657658
"894",2.36336336336336,0.335035035035035,0.124924924924925,0.562962962962963,0.120570570570571
"895",2.36936936936937,0.439139139139139,0.0744744744744745,0.362762762762763,0.0918918918918919
"896",2.37537537537538,0.428328328328328,0.540540540540541,0.356756756756757,0.0144144144144144
"897",2.38138138138138,0.171271271271271,0.306906906906907,0.458858858858859,0.0960960960960961
"898",2.38738738738739,0.281781781781782,0.224024024024024,0.32022022022022,0.137987987987988
"899",2.39339339339339,0.299399399399399,0.153153153153153,0.306706706706707,0.0295795795795796
"900",2.3993993993994,0.426726726726727,0.134534534534535,0.234134134134134,0.0966966966966967
"901",2.40540540540541,0.313813813813814,0.50990990990991,0.517417417417417,0.0795795795795796
"902",2.41141141141141,0.423923923923924,0.455255255255255,0.222122122122122,0.104204204204204
"903",2.41741741741742,0.394294294294294,0.451051051051051,0.372772772772773,0.131531531531532
"904",2.42342342342342,0.126026026026026,0.12972972972973,0.53043043043043,0.0208708708708709
"905",2.42942942942943,0.318618618618619,0.59039039039039,0.471871871871872,0.0653153153153153
"906",2.43543543543544,0.297397397397397,0.0276276276276276,0.333733733733734,0.0692192192192192
"907",2.44144144144144,0.152052052052052,0.195795795795796,0.303703703703704,0.00435435435435435
"908",2.44744744744745,0.12042042042042,0.0882882882882883,0.57997997997998,0.00105105105105105
"909",2.45345345345345,0.466366366366366,0.506306306306306,0.319219219219219,0.104054054054054
"910",2.45945945945946,0.345445445445445,0.0162162162162162,0.275675675675676,0.0780780780780781
"911",2.46546546546547,0.417917917917918,0.270870870870871,0.481381381381381,0.0563063063063063
"912",2.47147147147147,0.251751751751752,0.378978978978979,0.186086086086086,0.0651651651651652
"913",2.47747747747748,0.112812812812813,0.35975975975976,0.175075075075075,0.138138138138138
"914",2.48348348348348,0.361861861861862,0.356156156156156,0.344744744744745,0.142792792792793
"915",2.48948948948949,0.316216216216216,0.416216216216216,0.17957957957958,0.003003003003003
"916",2.4954954954955,0.128028028028028,0.171771771771772,0.234634634634635,0.11951951951952
"917",2.5015015015015,0.153253253253253,0.539339339339339,0.13953953953954,0.0129129129129129
"918",2.50750750750751,0.206106106106106,0.236636636636637,0.313713713713714,0.112312312312312
"919",2.51351351351351,0.446346346346346,0.0774774774774775,0.492392392392392,0.13018018018018
"920",2.51951951951952,0.161661661661662,0.033033033033033,0.177077077077077,0.0641141141141141
"921",2.52552552552553,0.336236236236236,0.0144144144144144,0.316216216216216,0.111561561561562
"922",2.53153153153153,0.413113113113113,0.0414414414414414,0.196096096096096,0.0864864864864865
"923",2.53753753753754,0.47957957957958,0.126126126126126,0.118518518518519,0.0537537537537537
"924",2.54354354354354,0.338638638638639,0.295495495495495,0.426826826826827,0.0617117117117117
"925",2.54954954954955,0.414714714714715,0.104504504504505,0.360760760760761,0.134234234234234
"926",2.55555555555556,0.146846846846847,0.568168168168168,0.232632632632633,0.121171171171171
"927",2.56156156156156,0.465565565565566,0.285885885885886,0.58998998998999,0.141891891891892
"928",2.56756756756757,0.217717717717718,0.482882882882883,0.225125125125125,0.0837837837837838
"929",2.57357357357357,0.222122122122122,0.305705705705706,0.178078078078078,0.0372372372372372
"930",2.57957957957958,0.147247247247247,0.191591591591592,0.138038038038038,0.0033033033033033
"931",2.58558558558559,0.367467467467468,0.0354354354354354,0.411811811811812,0.081981981981982
"932",2.59159159159159,0.298598598598599,0.326126126126126,0.29019019019019,0.0657657657657658
"933",2.5975975975976,0.481581581581582,0.0798798798798799,0.406306306306306,0.0465465465465465
"934",2.6036036036036,0.249349349349349,0.226426426426426,0.284684684684685,0.128528528528529
"935",2.60960960960961,0.411511511511512,0.132132132132132,0.546446446446446,0.039039039039039
"936",2.61561561561562,0.317017017017017,0.314114114114114,0.224624624624625,0.083033033033033
"937",2.62162162162162,0.313413413413413,0.312312312312312,0.158558558558559,0.0327327327327327
"938",2.62762762762763,0.19009009009009,0.286486486486486,0.592992992992993,0.086036036036036
"939",2.63363363363363,0.433133133133133,0.375975975975976,0.580980980980981,0.114864864864865
"940",2.63963963963964,0.144044044044044,0.483483483483483,0.21961961961962,0.0681681681681682
"941",2.64564564564565,0.378678678678679,0.203003003003003,0.165065065065065,0.0190690690690691
"942",2.65165165165165,0.186486486486486,0.165765765765766,0.161061061061061,0.0900900900900901
"943",2.65765765765766,0.412712712712713,0.0594594594594595,0.272672672672673,0.0054054054054054
"944",2.66366366366366,0.169269269269269,0.248648648648649,0.590990990990991,0.1496996996997
"945",2.66966966966967,0.196096096096096,0.154954954954955,0.581981981981982,0.0153153153153153
"946",2.67567567567568,0.244144144144144,0.111111111111111,0.404804804804805,0.0771771771771772
